id	viewCount	thumbnail	image	url	use	reasonEN	reasonDE	published	updated	title	author	description	restrictedInDE	restrictionsAll	rating	category
q_gfD3nvh-8	45675432	http://i.ytimg.com/vi/q_gfD3nvh-8/default.jpg	http://i.ytimg.com/vi/q_gfD3nvh-8/hqdefault.jpg	http://www.youtube.com/watch?v=q_gfD3nvh-8	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-03-17T06:14:04.000Z	2013-01-28T21:06:24.000Z	Girls' Generation(소녀시대) _ RunDevilRun(런데빌런) _ MusicVideo	sment	♬ Girls' Generation Run Devil Run ℗ S.M.Entertainment\r\n♪ Download on iTunes = http://itunes.apple.com/us/album/run-devil-run-the-2nd-repackage/id417705435\r\n☞ For more Information : http://girlsgeneration.smtown.com/\r\n\r\n※ EXTRAS\r\n■ Girls' Generation Run Devil Run Live Wallpaper & Widget app (Android market)\r\nhttps://market.android.com/details?id=net.sskin.themeinstaller.DLTO_1303298262202&hl=en	true	DE	4.724898	Musik
njos57IJf-0	45589203	http://i.ytimg.com/vi/njos57IJf-0/default.jpg	http://i.ytimg.com/vi/njos57IJf-0/hqdefault.jpg	http://www.youtube.com/watch?v=njos57IJf-0	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2012-06-14T07:01:29.000Z	2013-01-28T21:26:03.000Z	Steve Jobs vs Bill Gates.  Epic Rap Battles of History Season 2.	ERB	Download This Song:  http://bit.ly/KzLBGB\nClick to Tweet this Vid-ee-oh! http://bit.ly/Nt9lg8\n\nHi. My name is Nice Peter, \nand this is EpicLLOYD,\nand this is the Epic Rap Battles of History, Season 2.\n\nBeat by Tristan of Ham Squad: http://www.tristanbeats.com/\n\nYou can vote for your winners on our website: http://epicrapbattlesofhistory.com\nand follow ERB on Twitter: @erbofhistory\n\nAs always, these videos could not be possible without your suggestions, your subscription, and the help of a lot of awesome people.\n\nCAST\n\nSteve Jobs: Nice Peter \nhttp://www.youtube.com/NicePeter\nhttp://Facebook.com/NicePeter\n\nBill Gates: EpicLLOYD \nhttp://www.youtube.com/EpicLLOYD\nhttp://Facebook.com/epiclloyd\n\nHAL9000: Nice Peter\nModel By: http://goldenarmor.com/\n\nWritten by: Nice Peter, EpicLLOYD, Lauren Flans and Zach Sherwin aka MC Mr. Napkins\nhttp://www.youtube.com/McMrNapkins\n\nBeat Produced by: Tristan Krauss\nSong Produced by Nice Peter\nMixed by: Rafael Serrano and Nice Peter\n\nCREW\nDirected by Dave McCary\n http://www.youtube.com/David\n\nOn Set VFX Coordinator and Compositing by Sean Barrett \nhttp://www.youtube.com/gnarlywich\n\nEdited by Dave McCary and Nice Peter\n\nAssistant Editors:  \nAndrew Sherman\nMarc Chester\nhttp://www.youtube.com/thatssomarc\n\nDirector of Photography: Jon Na\nGaffer: Arthur Hong\n\nMusic Supervisor and Playback: Dante Cimadamore AKA Dante Motion\nhttp://www.youtube.com/givememotion \n\nCostume Design and Art Direction: Mary Gutfleisch \nhttp://youtube.com/marydoodles\n\nKey Costumer: Natalia Fedner \nhttp://youtube.com/nataliafedner\n‪\nMakeup and Hair: Ashlyn Melancon \nhttp://www.makeupbyashlyn.com\n\nScript Supervisor and Production Assistant: Marc Chester\n\nProduction Assistants: Jose Mendoza http://youtube.com/jays2good,\nAtul Singh and Russell Ford\n\nProduced by Michelle Maloney\nExecutive Producer: Mickey Meyer\nMaker Studios, Los Angeles, CA \n\nOkay, I think that's it.\n\nThanks again and see you soon,\n\n- nice peter & epiclloyd	false		4.916693	Film & Animation
xKCek6_dB0M	45586804	http://i.ytimg.com/vi/xKCek6_dB0M/default.jpg	http://i.ytimg.com/vi/xKCek6_dB0M/hqdefault.jpg	http://www.youtube.com/watch?v=xKCek6_dB0M	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-06-16T22:50:45.000Z	2013-01-28T21:25:37.000Z	Taylor Swift - Teardrops On My Guitar	TaylorSwiftVEVO	Music video by Taylor Swift performing Teardrops On My Guitar. (C) 2007 Big Machine Records, LLC	true	DE	4.9184427	Musik
lS_ubz6Sa9c	45557681	http://i.ytimg.com/vi/lS_ubz6Sa9c/default.jpg	http://i.ytimg.com/vi/lS_ubz6Sa9c/hqdefault.jpg	http://www.youtube.com/watch?v=lS_ubz6Sa9c	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2012-01-31T12:14:40.000Z	2013-01-28T20:46:51.000Z	Маша и Медведь - Большая стирка	getmovies	Вам нравится мультфильм? Давайте дружить!\nВКонтакте - http://vk.com/mashaimedvedtv \nFacebook - http://www.facebook.com/MashaAndTheBear \n\nИщете мультфильмы для своего ребенка? Тогда обязательно посмотрите эти:\n\nВсе серии мультфильма "Маша и Медведь": http://youtube.com/show/mashaimedved\nЛюбимые сказки в пересказе Маши: http://youtube.com/show/mashinyskazki\n\nНе забудьте ПОДПИСАТЬСЯ! Тогда все новые вышедшие с��рии сразу же будут появлятся у вас в центре подписок Youtube и при входе на Youtube!	false		3.865747	Shows
1-7ABIM2qjU	45545761	http://i.ytimg.com/vi/1-7ABIM2qjU/default.jpg	http://i.ytimg.com/vi/1-7ABIM2qjU/hqdefault.jpg	http://www.youtube.com/watch?v=1-7ABIM2qjU	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-10-03T07:25:23.000Z	2013-01-28T21:22:07.000Z	Michael Jackson - You Rock My World (Extended Version)	michaeljacksonVEVO	Music video by Michael Jackson performing You Rock My World. (C) 2001 MJJ Productions Inc.	true	DE,SS	4.920073	Musik
7rb0QQK63Ok	45572700	http://i.ytimg.com/vi/7rb0QQK63Ok/default.jpg	http://i.ytimg.com/vi/7rb0QQK63Ok/hqdefault.jpg	http://www.youtube.com/watch?v=7rb0QQK63Ok	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2011-10-01T14:56:33.000Z	2013-01-28T21:23:00.000Z	Самая Новая Музыка Новые Сексуальные клипы	Erdal Aslan	SEDAT AYDOĞDU  VİDEO ARSİV\r\nİYİ SEYİRLER DİLER \r\nFACEBOOK  SAYFAMIZ \r\nhttp://facebook.com/sedataydogduvideoarsiv	false		3.7306728	Musik
xTSxYvOaJXc	45516619	http://i.ytimg.com/vi/xTSxYvOaJXc/default.jpg	http://i.ytimg.com/vi/xTSxYvOaJXc/hqdefault.jpg	http://www.youtube.com/watch?v=xTSxYvOaJXc	true	Unfortunately, this SME-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.	Leider ist dieses Video, das Musik von SME beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	2009-11-11T04:36:08.000Z	2013-01-28T21:17:47.000Z	The Chipettes- Tik Tok	ChipettesSqueakquel	Brittany- We Singing Tik Tok ( Enjoy)	true	DE	4.5465326	Unterhaltung
CeLrlmV9A-s	45506600	http://i.ytimg.com/vi/CeLrlmV9A-s/default.jpg	http://i.ytimg.com/vi/CeLrlmV9A-s/hqdefault.jpg	http://www.youtube.com/watch?v=CeLrlmV9A-s	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2011-12-08T19:50:45.000Z	2013-01-28T21:22:10.000Z	Hitler vs Vader 2.  Epic Rap Battles of History Season 2.	ERB	Download this song: http://bit.ly/VaderHitler2\nClick to tweet this vid-ee-oh: http://clicktotweet.com/qaMyU\n\nvader hitler shirts: http://bit.ly/KduR3Q\n\nHi. My name is Nice Peter, and this is the beginning of Epic Rap Battles of History,\nSeason 2.  What up, EpicLLOYD here as well.��\n\nWe're excited to start this second season on a new channel just for rap battles. \nWe also have a 2nd channel just for behind the scenes, and a new website with a voting system coming soon.\n\nAs always, these videos could not be possible without you, your suggestions, and the help of a lot of people:\n\nDarth Vader: Nice Peter http://www.youtube.com/nicepeter\nFacebook.com/nicepeter\nAdolf Hitler: EpicLLOYD http://www.youtube.com/epiclloyd\nFacebook.com/epiclloyd\n\nBousch the Bounty Hunter: Verona Blue\n\nStormtrooper:  Morgan Christensen\nhttp://www.youtube.com/ohyeahmorgan\n\nWritten by: Nice Peter, EpicLLOYD,  Zach Sherwin aka MC Mr. Napkins and Greg Owen \nBeat Produced by Allrounda Productions\nhttp://www.youtube.com/Allroundacinema\nwww.allrounda.com \n"Respiration of Robots" courtesy of APM Music\nAudio mixed by: Rafael Serrano  Directed by Dave McCary: http://www.youtube.com/goodneighborstuff\nAssistant Director: Patrick McIntyre \nVisual effects and compositing by Sean Barrett\nhttp://www.youtube.com/gnarlywich\n\nEdited by Dave McCary and Nice Peter\n\nAssistant editor: Marc Chester\nDirector of Photography: Blake O'Neal & Arthur Hong\n\n\nMusic Supervisor King Dick Supreme: Dante Cimadamore\nhttp://www.youtube.com/givememotion \nArt and Costumes by:  Mary Gutfleisch\nhttp://youtube.com/marydoodles\nand Natalia Fedner\n\nSpecial thanks to ButterusFX for kick ass frozen Hitler face\nhttp:www.youtube.com/butterusfx\n\nMakeup and Hair: Ceciley Jenkins\n‪http://youtube.com/Ceciley‬\nPlayback: Dante Cimadamore\nhttp://www.youtube.com/givememotion\nProduced by Mickey Meyer for Maker Studios, Los Angeles, CA. Production Coordinator: Atul Singh \nProduction Assistants: Chris Miller & Jose Mendoza\nThanks again and see you soon,\n\n- nice peter & epiclloyd	false		4.9189615	Musik
kHmvkRoEowc	45492779	http://i.ytimg.com/vi/kHmvkRoEowc/default.jpg	http://i.ytimg.com/vi/kHmvkRoEowc/hqdefault.jpg	http://www.youtube.com/watch?v=kHmvkRoEowc	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2007-09-10T22:03:22.000Z	2013-01-28T21:21:07.000Z	LEAVE BRITNEY ALONE!	itschriscrocker	Me @ the Zoo is an HBO Documentary Film about the phenomenon of internet celebrity, starring Chris Crocker. Watch it on HBO June 25 at 9PM.\n\nBOOKING: nickpampenella@theagencygroup.com\nMy Twitter: http://twitter.com/ChrisCrocker\nMy MUSIC: http://itunes.com/ChrisCrocker\nFan Facebook: http://facebook.com/ChrisCrockerOFFICIAL	false		2.5499458	Unterhaltung
F21aifX0lZY	45459980	http://i.ytimg.com/vi/F21aifX0lZY/default.jpg	http://i.ytimg.com/vi/F21aifX0lZY/hqdefault.jpg	http://www.youtube.com/watch?v=F21aifX0lZY	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2010-10-24T02:01:23.000Z	2013-01-28T21:23:56.000Z	SKRILLEX - Kill EVERYBODY	TheOfficialSkrillex	From the "Scary Monsters And Nice Sprites" ep available for purchase here: \n\nhttps://www.beatport.com/en-US/html/content/release/detail/289817/?utm_campaign=bp_share&utm_source=bp_share_bitly&utm_content=bp_share_release&utm_medium=bp_share_release_289817#app=a40&a486-index=0	false		4.85057	Musik
rrNbLBS1D2Q	45408978	http://i.ytimg.com/vi/rrNbLBS1D2Q/default.jpg	http://i.ytimg.com/vi/rrNbLBS1D2Q/hqdefault.jpg	http://www.youtube.com/watch?v=rrNbLBS1D2Q	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2010-09-04T18:02:49.000Z	2013-01-28T21:23:55.000Z	Ablisa's X Factor Audition (Full Version) - itv.com/xfactor	TheXFactorUK	The X Factor 2010: Best friends Abby and Lisa AKA Ablisa take to the stage for their audition, which they claim is just for fun. After a few tantrums and an interesting performance, tensions rise between the pair, leading to a bust up! See more at http://itv.com/xfactor	false		3.4807267	Shows
9Ht5RZpzPqw	45400586	http://i.ytimg.com/vi/9Ht5RZpzPqw/default.jpg	http://i.ytimg.com/vi/9Ht5RZpzPqw/hqdefault.jpg	http://www.youtube.com/watch?v=9Ht5RZpzPqw	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-06-16T22:19:59.000Z	2013-01-28T21:23:29.000Z	blink-182 - All The Small Things	blink182VEVO	Music video by blink-182 performing All The Small Things. (C) 2000 Geffen Records	true	DE	4.901139	Musik
szKApsnAe2Q	45370691	http://i.ytimg.com/vi/szKApsnAe2Q/default.jpg	http://i.ytimg.com/vi/szKApsnAe2Q/hqdefault.jpg	http://www.youtube.com/watch?v=szKApsnAe2Q	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2007-03-29T14:19:27.000Z	2013-01-28T20:43:30.000Z	Spa Massage (part 2)	massagenerd	MASSAGENERD: http://MassageNerd.com \r\nFACEBOOK: http://FaceBook.com/massagenerd \r\nTWITTER: http://Twitter.com/massagenerd \r\nMYSPACE: http://MySpace.com/massagenerd \r\nISTARDOM: http://iStardom.com/massagenerd \r\nYOUTUBE: http://YouTube.com/massagenerd \r\nFACEBOOK GROUP: http://tinyurl.com/chlbk6\r\nAlways ask for a doctor's permission before massaging any person with an aliment, pain or disease that you have questions about.	false		3	Praktische Tipps & Styling
wavpWRK6IX8	45304622	http://i.ytimg.com/vi/wavpWRK6IX8/default.jpg	http://i.ytimg.com/vi/wavpWRK6IX8/hqdefault.jpg	http://www.youtube.com/watch?v=wavpWRK6IX8	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-03-02T04:21:31.000Z	2013-01-28T21:00:59.000Z	Yolanda Be Cool & DCUP - We No Speak Americano	FireBaptism10	Available at Amazon: http://www.amazon.com/We-No-Speak-Americano/dp/B0040I2NOY/?tag=digital-music-album-20\n\nhttp://www.facebook.com/#!/YolandaBeCool2\nhttp://www.myspace.com/yolandabecool\nPLEASE SUBSCRIBE!\n[NO COPYRIGHT INFRINGEMENT INTENDED]\nWATCH MY OTHER VIDEOS TOO WHILE YOUR HERE!!	true	DE	4.801195	Musik
q0SyUgw98tE	45293509	http://i.ytimg.com/vi/q0SyUgw98tE/default.jpg	http://i.ytimg.com/vi/q0SyUgw98tE/hqdefault.jpg	http://www.youtube.com/watch?v=q0SyUgw98tE	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-06-16T21:06:38.000Z	2013-01-28T21:25:43.000Z	Fergie - Glamorous ft. Ludacris	FergieVEVO	Music video by Fergie performing Glamorous. (C) 2007 will.i.am Music Group/A&M Records	true	DE	4.9184885	Musik
EsfSuL-VFBw	45273764	http://i.ytimg.com/vi/EsfSuL-VFBw/default.jpg	http://i.ytimg.com/vi/EsfSuL-VFBw/hqdefault.jpg	http://www.youtube.com/watch?v=EsfSuL-VFBw	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-06-17T04:19:06.000Z	2013-01-28T21:26:43.000Z	Aqui Estoy Yo	LuisFonsiVEVO	Music video by Luis Fonsi performing Aqui Estoy Yo. (C) 2008 Universal Music Latino	true	DE	4.946639	Musik
Zc-XlVLHJDo	45274337	http://i.ytimg.com/vi/Zc-XlVLHJDo/default.jpg	http://i.ytimg.com/vi/Zc-XlVLHJDo/hqdefault.jpg	http://www.youtube.com/watch?v=Zc-XlVLHJDo	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2012-03-22T04:03:04.000Z	2013-01-28T21:21:43.000Z	Angry Birds Space	RovioMobile	The official story for Angry Birds Space! Out on iOS, Android, PC & Mac! http://angrybirds.com/space	false		4.2013664	Unterhaltung
qjHlgrGsLWQ	45262685	http://i.ytimg.com/vi/qjHlgrGsLWQ/default.jpg	http://i.ytimg.com/vi/qjHlgrGsLWQ/hqdefault.jpg	http://www.youtube.com/watch?v=qjHlgrGsLWQ	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2012-03-31T12:42:00.000Z	2013-01-28T21:21:10.000Z	Simple Plan - Summer Paradise ft. Sean Paul (Official Video)	SimplePlan	Buy the song on iTunes now: http://atlr.ec/wzvkU9\r\n© 2012 WMG. Director: RT! & Mark Staubach	true	DE	4.952937	Musik
v_09wFxoaeQ	45253869	http://i.ytimg.com/vi/v_09wFxoaeQ/default.jpg	http://i.ytimg.com/vi/v_09wFxoaeQ/hqdefault.jpg	http://www.youtube.com/watch?v=v_09wFxoaeQ	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2006-10-24T17:32:41.000Z	2013-01-28T21:19:08.000Z	Slipknot - Before I Forget	RoadrunnerRecords	Slipknot - Before I Forget (official video)\nPurchase Volume 3 from iTunes - http://bit.ly/9iRi9s\n\nSubscribe for more here:\nhttp://www.youtube.com/subscription_center?add_user=roadrunnerrecords\n\nhttp://www.slipknot1.com/\nhttps://www.facebook.com/slipknot\nhttps://www.twitter.com/slipknot\n\nSlipknot was formed in 1995 in Des Moines, Iowa	true	DE	4.885912	Musik
v1o3rkC42Ys	45364641	http://i.ytimg.com/vi/v1o3rkC42Ys/default.jpg	http://i.ytimg.com/vi/v1o3rkC42Ys/hqdefault.jpg	http://www.youtube.com/watch?v=v1o3rkC42Ys	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2012-06-19T12:50:33.000Z	2013-01-28T21:23:09.000Z	America's Got Talent 2012 Episode 10	Khwaileh85	Thanks for Watching & Hope You Enjoyed It\nSubscribe My 2nd Channel\nhttp://www.youtube.com/TheWorldsCities\nEpisode 11 : http://youtu.be/QjqlwRkJR8s	false		4.2845206	Leute & Blogs
qHm9MG9xw1o	45173353	http://i.ytimg.com/vi/qHm9MG9xw1o/default.jpg	http://i.ytimg.com/vi/qHm9MG9xw1o/hqdefault.jpg	http://www.youtube.com/watch?v=qHm9MG9xw1o	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-05-13T00:19:25.000Z	2013-01-28T21:23:55.000Z	OneRepublic - Secrets	OneRepublicVEVO	Music video by OneRepublic performing Secrets. (C) 2009 Mosley Music/Interscope Records	true	DE	4.9644923	Musik
DyGNfbKkMVE	45257841	http://i.ytimg.com/vi/DyGNfbKkMVE/default.jpg	http://i.ytimg.com/vi/DyGNfbKkMVE/hqdefault.jpg	http://www.youtube.com/watch?v=DyGNfbKkMVE	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-01-27T14:04:24.000Z	2013-01-28T21:16:09.000Z	Mariah Carey - Angels Cry ft. Ne-Yo	MariahCareyVEVO	Music video by Mariah Carey performing Angels Cry. (C) 2010 The Island Def Jam Music Group and Mariah Carey	true	DE	4.921829	Musik
SwXtaahxjls	45145688	http://i.ytimg.com/vi/SwXtaahxjls/default.jpg	http://i.ytimg.com/vi/SwXtaahxjls/hqdefault.jpg	http://www.youtube.com/watch?v=SwXtaahxjls	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-09-08T04:15:24.000Z	2013-01-28T20:15:09.000Z	【PV】 ポニーテールとシュシュ / AKB48 [公式]	AKB48	AKB48 16thシングル「ポニーテールとシュシュ」\r\n作詞：秋元 康　作曲：多田慎也　編曲：生田真心\r\n\r\n「ポニーテール、似合ってる？」\r\n\r\n「ポニーテールとシュシュ」はキラキラ眩しい夏の王道アイドルソング。\r\nPV は、グアムの輝く海と空とAKB48！\r\nまぶしい水着姿も披露しています。\r\n\r\n2010.5.26 ON SALE	true	DE	4.2232604	Musik
UyG1FG3H6rY	45121691	http://i.ytimg.com/vi/UyG1FG3H6rY/default.jpg	http://i.ytimg.com/vi/UyG1FG3H6rY/hqdefault.jpg	http://www.youtube.com/watch?v=UyG1FG3H6rY	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-01-24T01:31:20.000Z	2013-01-28T21:10:43.000Z	Jason Derulo - In My Head (Video)	JasonDerulo	© 2012 WMG\nBuy Jason Derulo's "Undefeated" on iTunes Now - http://smarturl.it/Jason-Undefeated?IQid=YTVid\n\nJason's official video for "In My Head" off his self titled debut album. \n\nWatch more Jason Derulo videos on YouTube here:\nhttp://www.youtube.com/playlist?list=PL3949CB2196B7BB34\n\nhttp://www.jasonderulo.com/\nhttp://wbr.fm/DeruloFB\nhttp://wbr.fm/DeruloTwitter\nhttps://plus.google.com/117808836101282488677	true	AE,AF,AG,AI,AM,AO,AQ,AS,AW,AX,AZ,BB,BD,BF,BH,BI,BJ,BM,BN,BQ,BS,BT,BV,BW,BY,BZ,CC,CD,CF,CG,CI,CK,CM,CR,CU,CV,CW,CX,DE,DJ,DM,DO,DZ,EC,EH,ER,ET,FJ,FK,FM,FO,GA,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GT,GU,GW,GY,HM,HN,HT,IO,IQ,IR,JM,JO,KE,KG,KH,KI,KM,KN,KP,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LY,MA,MD,MG,MH,ML,MM,MN,MO,MP,MQ,MR,MS,MU,MV,MW,MZ,NA,NC,NE,NF,NI,NP,NR,NU,OM,PA,PF,PK,PM,PN,PR,PS,PW,QA,RE,RW,SA,SB,SC,SD,SH,SJ,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TJ,TK,TL,TM,TN,TO,TT,TV,TZ,UG,UM,UZ,VA,VC,VG,VI,VN,VU,WF,WS,YE,YT,ZM,ZW	4.896637	Musik
LnL4F_vJV2o	45120106	http://i.ytimg.com/vi/LnL4F_vJV2o/default.jpg	http://i.ytimg.com/vi/LnL4F_vJV2o/hqdefault.jpg	http://www.youtube.com/watch?v=LnL4F_vJV2o	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2011-01-20T20:44:06.000Z	2013-01-28T21:21:28.000Z	The little girl sings like a pro	CliphayeBahal		false	AD,BE,CH,FR,GF,GP,MC,MQ,PF,RE,WF	4.861555	Unterhaltung
MmB9b5njVbA	45125708	http://i.ytimg.com/vi/MmB9b5njVbA/default.jpg	http://i.ytimg.com/vi/MmB9b5njVbA/hqdefault.jpg	http://www.youtube.com/watch?v=MmB9b5njVbA	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2011-12-06T09:47:57.000Z	2013-01-28T21:26:19.000Z	Official Minecraft Trailer	TeamMojang	Thank you to Vareide for making this awesome Minecraft trailer!\r\n\r\nCheck out other stuff from Vareide here: http://www.youtube.com/user/Vareide	false		4.845892	Spiele
018UMWioeW4	45076075	http://i.ytimg.com/vi/018UMWioeW4/default.jpg	http://i.ytimg.com/vi/018UMWioeW4/hqdefault.jpg	http://www.youtube.com/watch?v=018UMWioeW4	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2009-10-31T15:55:04.000Z	2013-01-28T20:12:47.000Z	เพลง ลูกอม - WhatChaRaWaLee	TinNAmou	FACEBOOK และ ***ประวัติเพลงลูกอม และวงวัชราวลี (คร่าว ๆ)***\r\nวัชราวลี FaceBook วง  http://www.facebook.com/whatcharawalee.fanpage  // ดู mv ล่าสุด เพลง ร่มสีเทา http://www.youtube.com/watch?v=P5VFTPL3Er4\r\n\r\n\r\n***ประวัติเพลงลูกอม และวงวัชราวลี (คร่าว ๆ)***\r\n\r\n เริ่มจากพี่ตั้ม จะแต่งงาน จึงมาให้พี่ป๋ำช่วยเขียนเพลง เพื่อเซอร์ไพร้ส์เจ้าสาวในวันแต่งงาน พี่ป๋ำจึงเขียนเนื้อร้อง ทำนอง เรียบเรียง และให้พี่นิวช่วยเขียนเนื้อเพิ่มเติม แล้วส่งเดโมมาให้กับพี่ตั้ม พี่อาร์ท พี่มิ้ว พี่จุ๊บ (ทุกคนเป็นเพื่อนที่เรียนมาด้วยกันที่สวนสุนันทา ทุกคนทำงานด้านดนตรี แต่ไม่ได้ทำด้วยกัน และไม่เจอกันมาร่วม 10 ปี) ก่อนวันแต่งงานไม่กี่วัน วันนั้นทุกคนสละเวลามา และทำการบ้านส่วนตัวมา เพื่อมาอัดเพลง ทั้งร้อง ทั้งภาคดนตรี เสร���จภายใน1 วัน ตั้งแต่ประมาณเที่ยงๆจนถึงเช้ามืดของอีกวัน \r\n\r\n พอถึงวันแต่งงาน เพลงนี้นำไปเปิดวันแต่งงาน และเจ้าบ่าวได้กระซิบบอกกับเจ้าสาวว่า " เพลงนี้เพื่อเธอ มันเป็นของเธอรู้ไหม สัญญาจะดูแลเธอจากนี้ ตลอดไป "\r\n\r\n หลังจากงานแต่งงานเสร็จสิ้น เพลงนี้ได้ถูกนำมาเผยแพร่ทางอินเตอร์เน็ต และมีกระแสมาพอสมควร มีการถามไถ่ถึงเจ้าของเพลง พี่ป๋ำจึงเรียกเพื่อนๆมาประชุมกันว่า เราคงจะต้องตั้งชื่อเพลง ชื่อวงแล้ว ซึ่งก็มีชื่อมากมายที่ถกเถียงกัน สรุปมาจบที่ เพลงนี้เกิดจากงานแต่งงานนี้ เพลงนี้มอบให้เจ้าสาวคนนี้ เพรา���ฉะนั้นเราต้องให้เกียรติกับอะไรที่ทำให้เพลงนี้เกิดขึ้น จึงมาสรุปด้วยชื่อของเจ้าสาว เจ้าสาวมีชื่อว่า ""ลูกอม" และชื่อจริง "วัชราวลี"	false		4.9298267	Musik
